-1.5607963267948965e+00	1.4999375008750704e-02	9.9998333341667356e-03	4.9996250012506527e-01
-1.5507963267948965e+00	2.4997291759021323e-02	1.9998666693333160e-02	2.4994791614555611e-01
-1.5407963267948965e+00	3.4992708800962724e-02	2.9995500202495747e-02	1.6659860861567458e-01
-1.5307963267948965e+00	4.4984626601163313e-02	3.9989334186634258e-02	1.2491561853006908e-01
-1.5207963267948965e+00	5.4972045976209305e-02	4.9979169270678435e-02	9.9899153555160616e-02
-1.5107963267948965e+00	6.4953968192460465e-02	5.9964006479444713e-02	8.3215949133190081e-02
-1.5007963267948965e+00	7.4929395066025695e-02	6.9942847337532893e-02	7.1294605786186072e-02
-1.4907963267948965e+00	8.4897329062505467e-02	7.9914693969172820e-02	6.2349423439633053e-02
-1.4807963267948965e+00	9.4856773396856386e-02	8.9878549198011193e-02	5.5388346199021096e-02
-1.4707963267948965e+00	1.0480673213288938e-01	9.9833416646828307e-02	4.9816140257472337e-02
-1.4607963267948965e+00	1.1474621028305654e-01	1.0977830083717496e-01	4.5254020220717950e-02
-1.4507963267948965e+00	1.2467421390782718e-01	1.1971220728891953e-01	4.1449462266885555e-02
-1.4407963267948964e+00	1.3458975021508612e-01	1.2963414261969503e-01	3.8227642002687988e-02
-1.4307963267948964e+00	1.4449182765948754e-01	1.3954311464423666e-01	3.5463684667405883e-02
-1.4207963267948964e+00	1.5437945604153125e-01	1.4943813247359941e-01	3.3066015254204280e-02
-1.4107963267948964e+00	1.6425164660662794e-01	1.5931820661424617e-01	3.0965952336678045e-02
-1.4007963267948964e+00	1.7410741214393122e-01	1.6918234906699622e-01	2.9110974661929231e-02
-1.3907963267948964e+00	1.8394576708510302e-01	1.7902957342582440e-01	2.7460232213062253e-02
-1.3807963267948964e+00	1.9376572760286814e-01	1.8885889497650080e-01	2.5981474830602449e-02
-1.3707963267948964e+00	2.0356631170934669e-01	1.9866933079506144e-01	2.4648902247205756e-02
-1.3607963267948964e+00	2.1334653935427550e-01	2.0845989984609981e-01	2.3441628398475512e-02
-1.3507963267948964e+00	2.2310543252306303e-01	2.1822962308086957e-01	2.2342564558188435e-02
-1.3407963267948964e+00	2.3284201533452231e-01	2.2797752353518866e-01	2.1337593828993463e-02
-1.3307963267948963e+00	2.4255531413848175e-01	2.3770262642713486e-01	2.0414952010782392e-02
-1.3207963267948963e+00	2.5224435761316277e-01	2.4740395925452321e-01	1.9564757060576681e-02
-1.3107963267948963e+00	2.6190817686226886e-01	2.5708055189215540e-01	1.8778647138343783e-02
-1.3007963267948963e+00	2.7154580551195240e-01	2.6673143668883142e-01	1.8049499087493800e-02
-1.2907963267948963e+00	2.8115627980738189e-01	2.7635564856411404e-01	1.7371207240419809e-02
-1.2807963267948963e+00	2.9073863870912042e-01	2.8595222510483581e-01	1.6738507988632776e-02
-1.2707963267948963e+00	3.0029192398925986e-01	2.9552020666133988e-01	1.6146839438929698e-02
-1.2607963267948963e+00	3.0981518032725530e-01	3.0505863644344383e-01	1.5592228232795196e-02
-1.2507963267948963e+00	3.1930745540538208e-01	3.1456656061611810e-01	1.5071197586858391e-02
-1.2407963267948963e+00	3.2876780000408168e-01	3.2404302839486870e-01	1.4580692053820444e-02
-1.2307963267948963e+00	3.3819526809673039e-01	3.3348709214081473e-01	1.4118015560037438e-02
-1.2207963267948962e+00	3.4758891694440797e-01	3.4289780745545168e-01	1.3680780066130188e-02
-1.2107963267948962e+00	3.5694780719004449e-01	3.5227423327509033e-01	1.3266862783303735e-02
-1.2007963267948962e+00	3.6627100295241188e-01	3.6161543196496232e-01	1.2874370328035813e-02
-1.1907963267948962e+00	3.7555757191972683e-01	3.7092046941298307e-01	1.2501608536413258e-02
-1.1807963267948962e+00	3.8480658544279844e-01	3.8018841512316182e-01	1.2147056922133132e-02
-1.1707963267948962e+00	3.9401711862799838e-01	3.8941834230865086e-01	1.1809346966257061e-02
-1.1607963267948962e+00	4.0318825042967577e-01	3.9860932798442328e-01	1.1487243583600783e-02
-1.1507963267948962e+00	4.1231906374231686e-01	4.0776045305957059e-01	1.1179629237071428e-02
-1.1407963267948962e+00	4.2140864549217172e-01	4.1687080242921115e-01	1.0885490268249570e-02
-1.1307963267948962e+00	4.3045608672864777e-01	4.2593946506600000e-01	1.0603905092353700e-02
-1.1207963267948962e+00	4.3946048271517046e-01	4.3496553411123062e-01	1.0334033966908239e-02
-1.1107963267948961e+00	4.4842093301963315e-01	4.4394810696552017e-01	1.0075110094929103e-02
-1.1007963267948961e+00	4.5733654160448056e-01	4.5288628537906872e-01	9.8264318639875534e-03
-1.0907963267948961e+00	4.6620641691627052e-01	4.6177917554148334e-01	9.5873560551875871e-03
-1.0807963267948961e+00	4.7502967197488033e-01	4.7062588817115847e-01	9.3572918838673858e-03
-1.0707963267948961e+00	4.8380542446213592e-01	4.7942553860420345e-01	9.1356957551407200e-03
-1.0607963267948961e+00	4.9253279681014117e-01	4.8817724688290792e-01	8.9220666367475169e-03
-1.0507963267948961e+00	5.0121091628889669e-01	4.9688013784373719e-01	8.7159419653064854e-03
-1.0407963267948961e+00	5.0983891509368551e-01	5.0553334120484739e-01	8.5168940164788414e-03
-1.0307963267948961e+00	5.1841593043183698e-01	5.1413599165311352e-01	8.3245266781694673e-03
-1.0207963267948961e+00	5.2694110460895782e-01	5.2268722893065966e-01	8.1384725756566793e-03
-1.0107963267948961e+00	5.3541358511474124e-01	5.3118619792088384e-01	7.9583905048809991e-03
-1.0007963267948961e+00	5.4383252470818766e-01	5.3963204873396975e-01	7.7839631357563780e-03
-9.9079632679489604e-01	5.5219708150234803e-01	5.4802393679187400e-01	7.6148949531357575e-03
-9.8079632679489603e-01	5.6050641904851206e-01	5.5636102291278422e-01	7.4509104071039103e-03
-9.7079632679489603e-01	5.6875970641988571e-01	5.6464247339503582e-01	7.2917522482751568e-03
-9.6079632679489602e-01	5.7695611829455817e-01	5.7286746010048173e-01	7.1371800265270574e-03
-9.5079632679489601e-01	5.8509483503820237e-01	5.8103516053730553e-01	6.9869687354939076e-03
-9.4079632679489600e-01	5.9317504278593169e-01	5.8914475794227006e-01	6.8409075856643046e-03
-9.3079632679489599e-01	6.0119593352367939e-01	5.9719544136239255e-01	6.6987988926379711e-03
-9.2079632679489598e-01	6.0915670516906717e-01	6.0518640573604010e-01	6.5604570680967457e-03
-9.1079632679489597e-01	6.1705656165158551e-01	6.1311685197343435e-01	6.4257077023253360e-03
-9.0079632679489596e-01	6.2489471299214117e-01	6.2098598703656016e-01	6.2943867288117747e-03
-8.9079632679489595e-01	6.3267037538212723e-01	6.2879302401846904e-01	6.1663396627382140e-03
-8.8079632679489595e-01	6.4038277126182708e-01	6.3653718222196842e-01	6.0414209055860780e-03
-8.7079632679489594e-01	6.4803112939801899e-01	6.4421768723769157e-01	5.9194931090434414e-03
-8.6079632679489593e-01	6.5561468496132536e-01	6.5183377102153717e-01	5.8004265932138453e-03
-8.5079632679489592e-01	6.6313267960246280e-01	6.5938467197147366e-01	5.6840988125840056e-03
-8.4079632679489591e-01	6.7058436152824807e-01	6.6686963500369845e-01	5.5703938664549120e-03
